region,Resource,cluster,R_ID,zone,voltage_level,CapRes,THERM,DISP,NDISP,STOR,DR,HEAT,NACC,TRADER,HYDRO,RPS,CES,Commit,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_size,Min_Cap_MW,Max_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_cost_per_MWyr,Fixed_OM_cost_per_MWyr,capex_mwh,Inv_cost_per_MWhyr,Fixed_OM_cost_per_MWhyr,Var_OM_cost_per_MWh,Var_OM_cost_per_MWh_in,Externality_cost_MWh,Start_cost_per_MW,Start_fuel_MMBTU_per_MW,Heat_rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_power,Self_disch,Eff_up,Eff_down,Ratio_power_to_energy,Min_Duration,Max_Duration,Max_DSM_delay,Ramp_Up_percentage,Ramp_Dn_percentage,Up_time,Down_time,NACC_Eff,NACC_Peak_to_Base,Reg_Up,Reg_Dn,Rsv_Up,Rsv_Dn,Reg_Cost,Rsv_Cost,spur_miles,spur_line_capex,interconnect_annuity,regional_cost_multiplier,lcoe,ids,waccnomtech,cap_recovery_years,Hydro_level,Existing_Charge_Cap_MW,unit_id_pudl,CF,plant_id_eia,fixed_o_m_mw_std,Inv_cost_charge_per_MWyr,Fixed_OM_cost_charge_per_MWyr,resource_type
CA_N,battery_mid,0,64,1,trans,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,128342.379,13110,3208,147407.732,15058,3685,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041,0,0,0,15,0,0,0,0,0,0,0,0,battery
CA_N,nuclear_mid,0,65,1,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500,0,-1,0,0,6211583.808,522491,116151,0,0,0,2.26,0,0,256,0,10.46,0,0,pacific_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0,1.249,0,0,0,40,0,0,0,0,0,0,0,0,nuclear
CA_N,naturalgas_ccs100_mid,0,66,1,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,2261352.091,181188,36020,0,0,0,6,0,0,95,0,7.89,0,0,pacific_naturalgas_ccs100,0.6,0,1,1,1,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,1.091,0,0,0,30,0,0,0,0,0,0,0,0,NGCCS
CA_N,landbasedwind_ltrg1_mid_110,1,67,1,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1480.275,0,0,1161777.914,182358,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.55,0,10265.665,2.109,99.932,"(3538,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_N,landbasedwind_ltrg1_mid_110,2,68,1,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4541.484,0,0,1161777.914,212439,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33.684,0,40346.242,2.109,101.776,"(1272, 1280, 1284)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_N,landbasedwind_ltrg1_mid_110,3,69,1,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1259.55,0,0,1161777.914,210190,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12.447,0,38097.493,2.109,109.317,"(3213,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_N,landbasedwind_ltrg1_mid_110,4,70,1,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1143.123,0,0,1161777.914,228447,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,48.378,0,56354.934,2.109,101.828,"(3431, 3467, 3430)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_N,utilitypv_losangeles_mid_90_0_2,1,71,1,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,10822.478,0,0,758422.779,65766,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.688,0,10620.677,1.084,82.986,"(2653, 2649, 2651, 2659)",0,30,0,0,0,0,0,0,0,0,solar
CA_N,utilitypv_losangeles_mid_90_0_2,2,72,1,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,46091.25,0,0,758422.779,70256,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10.103,0,15110.96,1.084,83.506,"(1124, 1120, 1125)",0,30,0,0,0,0,0,0,0,0,solar
CA_N,utilitypv_losangeles_mid_90_0_2,3,73,1,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,18353.25,0,0,758422.779,64281,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.609,0,9135.136,1.084,83.987,"(2460, 2442, 2459)",0,30,0,0,0,0,0,0,0,0,solar
CA_N,utilitypv_losangeles_mid_90_0_2,4,74,1,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,24810.75,0,0,758422.779,68775,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11.044,0,13629.707,1.084,81.939,"(2697, 2695, 2699, 2693, 2703, 2694, 2691, 2686, 2696)",0,30,0,0,0,0,0,0,0,0,solar
CA_N,offshorewind_otrg6_mid_floating_1_180,1,75,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4316.978,0,0,2500580.326,664047,62821,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.848,0,427398.228,1.308,141.25,"(27,)",0,30,0,0,0,0,0,0,0,0,offshore_wind
CA_N,offshorewind_otrg6_mid_floating_1_180,2,76,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5793.159,0,0,2500580.326,678532,62821,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.756,0,441883.606,1.308,158.478,"(28,)",0,30,0,0,0,0,0,0,0,0,offshore_wind
CA_N,offshorewind_otrg6_mid_floating_1_180,3,77,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3648,0,0,2500580.326,702058,62821,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.448,0,465409.865,1.308,167.062,"(21,)",0,30,0,0,0,0,0,0,0,0,offshore_wind
CA_N,offshorewind_otrg6_mid_floating_1_180,4,78,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,10050,0,0,2500580.326,583457,62821,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.067,0,346808.127,1.308,167.232,"(34,)",0,30,0,0,0,0,0,0,0,0,offshore_wind
CA_N,offshorewind_otrg6_mid_floating_1_180,5,79,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4849.224,0,0,2500580.326,693289,62821,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.648,0,456640.65,1.308,169.62,"(26,)",0,30,0,0,0,0,0,0,0,0,offshore_wind
CA_N,offshorewind_otrg6_mid_floating_1_180,6,80,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3961.183,0,0,2500580.326,777957,62821,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.37,0,541308.796,1.308,179.286,"(25,)",0,30,0,0,0,0,0,0,0,0,offshore_wind
CA_S,naturalgas_ccavgcf_mid,0,81,2,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,830174.546,76839,11928,0,0,0,1.54,0,0,95,2,6.27,0,0,ZCF,0.2,0,1,1,1,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,30,0,0,0,0,0,0,0,0,naturalgas_cc
CA_S,naturalgas_ctavgcf_mid,0,82,2,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100,0,-1,0,0,646953.67,54085,6673,0,0,0,4.3,0,0,123,3.5,9.9,0,0,ZCF,0.3,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.138,0,0,0,30,0,0,0,0,0,0,0,0,naturalgas_ct
CA_S,battery_mid,0,83,2,trans,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,128342.379,13119,3208,147407.732,15068,3685,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.042,0,0,0,15,0,0,0,0,0,0,0,0,battery
CA_S,nuclear_mid,0,84,2,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500,0,-1,0,0,6211583.808,497737,116151,0,0,0,2.26,0,0,256,0,10.46,0,0,pacific_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,40,0,0,0,0,0,0,0,0,nuclear
CA_S,naturalgas_ccs100_mid,0,85,2,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,2261352.091,175110,36020,0,0,0,6,0,0,95,0,7.89,0,0,pacific_naturalgas_ccs100,0.6,0,1,1,1,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,1.054,0,0,0,30,0,0,0,0,0,0,0,0,NGCCS
CA_S,landbasedwind_ltrg1_mid_90,1,86,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,628.296,0,0,1161777.914,156120,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,25.322,0,20958.548,1.657,66.984,"(3372, 3393)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_S,landbasedwind_ltrg1_mid_90,2,87,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6608.25,0,0,1161777.914,152828,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13.269,0,17666.147,1.657,68.004,"(308, 278, 287, 280, 299, 300)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_S,landbasedwind_ltrg1_mid_90,3,88,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1602.97,0,0,1161777.914,152305,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13.105,0,17143.006,1.657,76.683,"(3122, 3112, 3116)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_S,landbasedwind_ltrg1_mid_90,4,89,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,718.875,0,0,1161777.914,148551,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.335,0,13389.235,1.657,77.096,"(2549,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_S,landbasedwind_ltrg1_mid_90,5,90,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,795.825,0,0,1161777.914,147044,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.607,0,11882.792,1.657,80.827,"(2069,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_S,landbasedwind_ltrg1_mid_90,6,91,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,631.125,0,0,1161777.914,154030,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21.105,0,18868.865,1.657,81.618,"(1046, 1038, 1039)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_S,landbasedwind_ltrg1_mid_90,7,92,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,772.784,0,0,1161777.914,150080,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18.813,0,14918.478,1.657,83.486,"(3386, 3360)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_S,landbasedwind_ltrg1_mid_90,8,93,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,388.8,0,0,1161777.914,154804,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12.899,0,19642.846,1.657,86.072,"(3106,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_S,landbasedwind_ltrg1_mid_90,9,94,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1194.75,0,0,1161777.914,164268,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26.016,0,29106.805,1.657,88.644,"(298,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_S,landbasedwind_ltrg1_mid_90,10,95,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,163.35,0,0,1161777.914,144696,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.394,0,9534.042,1.657,89.372,"(2532,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
CA_S,utilitypv_losangeles_mid_90_0_2,1,96,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,12960.486,0,0,758422.779,70453,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13.737,0,16606.331,1.059,66.263,"(2404, 2402)",0,30,0,0,0,0,0,0,0,0,solar
CA_S,utilitypv_losangeles_mid_90_0_2,2,97,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,16345.668,0,0,758422.779,66630,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13.227,0,12783.672,1.059,65.7,"(2639, 2635, 2634, 2638)",0,30,0,0,0,0,0,0,0,0,solar
CA_S,utilitypv_losangeles_mid_90_0_2,3,98,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,24683.725,0,0,758422.779,64332,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.906,0,10485.831,1.059,65.147,"(947, 948, 951, 1932, 1936, 1933, 1937)",0,30,0,0,0,0,0,0,0,0,solar
CA_S,utilitypv_losangeles_mid_90_0_2,4,99,2,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,48332.25,0,0,758422.779,67578,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.291,0,13731.479,1.059,64.817,"(1560, 1557, 1558, 1554, 1553, 1556, 197, 186, 192, 184, 188, 181, 196, 190, 182, 193)",0,30,0,0,0,0,0,0,0,0,solar
WECC_N,naturalgas_ccavgcf_mid,0,100,3,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,500,0,-1,0,0,830174.546,56702,11928,0,0,0,1.54,0,0,95,2,6.27,0,0,ZCF,0.2,0,1,1,1,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,30,0,0,0,0,0,0,0,0,naturalgas_cc
WECC_N,naturalgas_ctavgcf_mid,0,101,3,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,0,-1,0,0,646953.67,44045,6673,0,0,0,4.3,0,0,123,3.5,9.9,0,0,ZCF,0.3,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.927,0,0,0,30,0,0,0,0,0,0,0,0,naturalgas_ct
WECC_N,battery_mid,0,102,3,trans,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,128342.379,12983,3208,147407.732,14911,3685,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031,0,0,0,15,0,0,0,0,0,0,0,0,battery
WECC_N,nuclear_mid,0,103,3,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,6211583.808,455016,116151,0,0,0,2.26,0,0,256,0,10.46,0,0,rockies_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0,1.088,0,0,0,40,0,0,0,0,0,0,0,0,nuclear
WECC_N,landbasedwind_ltrg1_mid_70,1,104,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1773.225,0,0,1161777.914,85311,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,24.74,0,7369.778,0.955,44.489,"(3004,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_N,landbasedwind_ltrg1_mid_70,2,105,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2800.575,0,0,1161777.914,93318,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,23.58,0,15376.515,0.955,45.53,"(487,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_N,landbasedwind_ltrg1_mid_70,3,106,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2789.1,0,0,1161777.914,101574,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33.322,0,23632.143,0.955,48.199,"(3271,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_N,landbasedwind_ltrg1_mid_70,4,107,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,10814.175,0,0,1161777.914,94426,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,31.241,0,16484.41,0.955,48.879,"(506,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_N,landbasedwind_ltrg1_mid_70,5,108,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,23022.503,0,0,1161777.914,102056,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,28.781,0,24114.53,0.955,49.238,"(430,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_N,landbasedwind_ltrg1_mid_70,6,109,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,6570.386,0,0,1161777.914,91766,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,40.434,0,13824.004,0.955,49.569,"(3025,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_N,landbasedwind_ltrg1_mid_70,7,110,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,10402.624,0,0,1161777.914,100145,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,29.659,0,22203.029,0.955,52.425,"(3293,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_N,landbasedwind_ltrg1_mid_70,8,111,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,30811.392,0,0,1161777.914,103208,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,27.642,0,25266.55,0.955,52.438,"(415,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_N,landbasedwind_ltrg1_mid_70,9,112,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,21481.414,0,0,1161777.914,96978,35740,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,35.587,0,19036.422,0.955,52.815,"(511,)",0,30,0,0,0,0,0,0,0,0,onshore_wind
WECC_N,utilitypv_losangeles_mid_70_0_2,1,113,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1005.75,0,0,758422.779,52937,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.39,0,2797.212,0.986,36.296,"(2311,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_N,utilitypv_losangeles_mid_70_0_2,2,114,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5733.925,0,0,758422.779,55454,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15.742,0,5314.885,0.986,37.24,"(2326,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_N,utilitypv_losangeles_mid_70_0_2,3,115,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5388.75,0,0,758422.779,52875,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.184,0,2735.812,0.986,38.206,"(2547,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_N,utilitypv_losangeles_mid_70_0_2,4,116,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,29004.365,0,0,758422.779,58311,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,17.936,0,8171.518,0.986,38.408,"(2299, 2307, 2322)",0,30,0,0,0,0,0,0,0,0,solar
WECC_N,utilitypv_losangeles_mid_70_0_2,5,117,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3924,0,0,758422.779,54894,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15.96,0,4754.192,0.986,39.204,"(2545,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_N,utilitypv_losangeles_mid_70_0_2,6,118,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,5127.75,0,0,758422.779,53947,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5.7,0,3807.301,0.986,39.591,"(388,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_N,utilitypv_losangeles_mid_70_0_2,7,119,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,44259.235,0,0,758422.779,61364,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,26.61,0,11224.957,0.986,39.923,"(2287, 2306, 2281, 2292, 2308)",0,30,0,0,0,0,0,0,0,0,solar
WECC_N,utilitypv_losangeles_mid_70_0_2,8,120,3,trans,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,12053.25,0,0,758422.779,55252,8882,0,0,0,0,0,0,0,0,0,0,0,None,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11.148,0,5112.311,0.986,40.502,"(392,)",0,30,0,0,0,0,0,0,0,0,solar
WECC_NMAZ,naturalgas_ccavgcf_mid,0,121,4,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,830174.546,53634,11928,0,0,0,1.54,0,0,95,2,6.27,0,0,ZCF,0.2,0,1,1,1,0,0,0,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0.879,0,0,0,30,0,0,0,0,0,0,0,0,naturalgas_cc
WECC_NMAZ,naturalgas_ctavgcf_mid,0,122,4,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100,0,-1,0,0,646953.67,39761,6673,0,0,0,4.3,0,0,123,3.5,9.9,0,0,ZCF,0.3,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.837,0,0,0,30,0,0,0,0,0,0,0,0,naturalgas_ct
WECC_NMAZ,battery_mid,0,123,4,trans,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,0,0,128342.379,12746,3208,147407.732,14639,3685,0,0,0,0,0,0,0,0,None,0,0,0.92,0.92,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.012,0,0,0,15,0,0,0,0,0,0,0,0,battery
WECC_NMAZ,nuclear_mid,0,124,4,trans,0.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,500,0,-1,0,0,6211583.808,419923,116151,0,0,0,2.26,0,0,256,0,10.46,0,0,rockies_uranium,0.5,0,1,1,1,0,0,0,0.25,0.25,24,24,0,0,0,0,0,0,0,0,0,0,0,1.004,0,0,0,40,0,0,0,0,0,0,0,0,nuclear
